,tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute
508,508.0,"Paradise, CA",1062191289439932416,"You’ve asked what you can do!!! DM me if you’re interested in helping, sponsoring or being a vendor!!! #Repost chicosessions ・・・ “Where words fail, music speaks” -Hans Christian… https://www.instagram.com/p/BqGyhy9le-J/?utm_source=ig_twitter_share&amp;igshid=pq45afue839o",2018-11-13 03:51:52+00:00,#Repost,ambersauer,,0,0,https://twitter.com/ambersauer/status/1062191289439932416,13,3,51
509,509.0,"Paradise, CA",1062181971982499840,"The #campfire rips through the town destroying everything but this untouched flag @Paradise, California https://www.instagram.com/p/BqGuSlKHm7IFzn336c0skTJBH-jUVcybjeiatA0/?utm_source=ig_twitter_share&amp;igshid=7athtca1ayqy",2018-11-13 03:14:51+00:00,#campfire,Sharyorgey,,0,0,https://twitter.com/Sharyorgey/status/1062181971982499840,13,3,14
510,510.0,"Paradise, CA",1062178767999774720,Army for Pets — •5 Tips to Prepare your Pet to Survive a Disaster• with @JenniferField ______________________________________________________________Please repost #takesanarmy… https://www.instagram.com/p/BqGnrZYh7SI/?utm_source=ig_twitter_share&amp;igshid=e9wxugkyshk,2018-11-13 03:02:07+00:00,#takesanarmy,Armyforpets,@JenniferField,1,0,https://twitter.com/Armyforpets/status/1062178767999774720,13,3,2
511,511.0,"Paradise, CA",1062176698853179392,"Super late post but more continued coverage of the Camp Fire destruction in Paradise, Calif., on Saturday, Nov. 10. (Christian Urrutia/@ggxnews) #paradise #lost #onassignment #campfire @… https://www.instagram.com/p/BqGr3h7BXps/?utm_source=ig_twitter_share&amp;igshid=13kfdnm7bzmpb",2018-11-13 02:53:53+00:00,#paradise #lost #onassignment #campfire,ohyouchristians,@GGXnews,0,0,https://twitter.com/ohyouchristians/status/1062176698853179392,13,2,53
512,512.0,"Paradise, CA",1062170960864792576,"#CampFire unofficial update: 117,000 Acres. 30% Contained*. #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-13 02:31:05+00:00,#CampFire #ButteCounty,CaliFireBot,,1,0,https://twitter.com/CaliFireBot/status/1062170960864792576,13,2,31
513,513.0,"Paradise, CA",1062167558529470464,Army for Pets — •5 Tips to Prepare your Pet to Survive a Disaster• with @JenniferField #takesanarmy #tipsforpets #tipsfordogs #evacueetips #prepareyourpet #repost #share… https://www.instagram.com/p/BqGnrZYh7SI/?utm_source=ig_twitter_share&amp;igshid=6rx5xixcbubn,2018-11-13 02:17:34+00:00,#takesanarmy #tipsforpets #tipsfordogs #evacueetips #prepareyourpet #repost #share,Armyforpets,@JenniferField,1,0,https://twitter.com/Armyforpets/status/1062167558529470464,13,2,17
514,514.0,"Paradise, CA",1062161409419677696,"When you are able to make a small gesture that can mean so much to our guests, that’s what makes #chilis the best. #chilisjobs #chilislove #chilihead @Chili's… https://www.instagram.com/p/BqGk78WAPI50_XwGaTuAMt7cgDsVenc206KdP80/?utm_source=ig_twitter_share&amp;igshid=d8l4mqbjmo1m",2018-11-13 01:53:08+00:00,#chilis #chilisjobs #chilislove #chilihead,DeannaOrlando,,0,0,https://twitter.com/DeannaOrlando/status/1062161409419677696,13,1,53
515,515.0,"Paradise, CA",1062159013197086722,"There are so many firefighters working so hard in Butte County. #campfire #buttecountyfire #paradise #oroville #chico #staysafe #firefighter #calfire @Chico, California https://www.instagram.com/p/BqGj2otlRPK/?utm_source=ig_twitter_share&amp;igshid=z0jevsjfhmvb",2018-11-13 01:43:37+00:00,#campfire #buttecountyfire #paradise #oroville #chico #staysafe #firefighter #calfire,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1062159013197086722,13,1,43
516,516.0,"Paradise, CA",1062154738484043776,"Like so many of us today, I find myself feeling anxious, somewhat depressed, and with a deep sense of sadness for so many family & friends who have lost loved ones and/or homes in the… https://www.instagram.com/p/BqGh6KgHofW/?utm_source=ig_twitter_share&amp;igshid=15q1lizltpxqs",2018-11-13 01:26:38+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1062154738484043776,13,1,26
517,517.0,"Paradise, CA",1062148891443896320,Chico CA Mon Nov 12th PM Forecast: TONIGHT Hazy Lo 39 TUESDAY Hazy Hi 68,2018-11-13 01:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1062148891443896320,13,1,3
518,518.0,"Paradise, CA",1062145039336423424,Drinking a Northern Hemisphere Harvest Wet Hop Ale by @SierraNevada at @sierranevada — http://untp.beer/s/c675353342,2018-11-13 00:48:05+00:00,,ErSackett,@SierraNevada @SierraNevada,0,0,https://twitter.com/ErSackett/status/1062145039336423424,13,0,48
519,519.0,"Paradise, CA",1062118349071622144,"Just got this picture from my sister. The house I grew up in is gone. This is what’s left. Sad day. #campfire #devastated #paradise @Paradise, California https://www.instagram.com/p/BqGRL02g6RR/?utm_source=ig_twitter_share&amp;igshid=wa7gl3jhbb08",2018-11-12 23:02:02+00:00,#campfire #devastated #paradise,tekturbo,,1,3,https://twitter.com/tekturbo/status/1062118349071622144,12,23,2
520,520.0,"Paradise, CA",1062073126740213761,"Let's call this ""altitude training"" . . . . #run #running #runner #10k #5k #halfmarathon #halfmarathontraining #trail #trailrunning #smokey #altitude #altitudetraining #mask #beard… https://www.instagram.com/p/BqF8yU7AeYE/?utm_source=ig_twitter_share&amp;igshid=1egyutyuqslk7",2018-11-12 20:02:20+00:00,#run #running #runner #10k #5k #halfmarathon #halfmarathontraining #trail #trailrunning #smokey #altitude #altitudetraining #mask #beard,dadsrmatt,,0,1,https://twitter.com/dadsrmatt/status/1062073126740213761,12,20,2
521,521.0,"Paradise, CA",1062072924495114244,"Air quality not so good today. :( @Chico, California https://www.instagram.com/p/BqF8rkagMDr/?utm_source=ig_twitter_share&amp;igshid=1jm70qi25eq44",2018-11-12 20:01:32+00:00,,2ndheartmom,,0,0,https://twitter.com/2ndheartmom/status/1062072924495114244,12,20,1
522,522.0,"Paradise, CA",1062063005733666823,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic http://bit.ly/Y31VAF,2018-11-12 19:22:07+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062063005733666823,12,19,22
523,523.0,"Paradise, CA",1062061905429315591,"To those affected by the #woolseyfire and #paradisefire my heart cries out for you. My you rest in the promise that He will turn your mourning into dancing, and will replace your clothes… https://www.instagram.com/p/BqF3sVcldc9/?utm_source=ig_twitter_share&amp;igshid=1tpw5f2c6qrzd",2018-11-12 19:17:45+00:00,#woolseyfire #paradisefire,sethyelorda,,0,0,https://twitter.com/sethyelorda/status/1062061905429315591,12,19,17
524,524.0,"Paradise, CA",1062051344201134080,California coast tucked in under a blanket of coastal clouds and ash from the hellscape below. Thank you to all first responders. Deputies who have lost their homes continue fighting to… https://www.instagram.com/p/BqFy4ZRhG6h/?utm_source=ig_twitter_share&amp;igshid=swcsqilji82m,2018-11-12 18:35:47+00:00,,aaschnobrich,,0,0,https://twitter.com/aaschnobrich/status/1062051344201134080,12,18,35
525,525.0,"Paradise, CA",1062050682361053185,Part 3 Here is a clip from my interview on @actionnewsnow in case you missed it. I will be posting the full 11 minute video on my YouTube channel http://www.youtube.com/ambaroni (link in… https://www.instagram.com/p/BqFx0OnhkHw/?utm_source=ig_twitter_share&amp;igshid=1hs8w2b99u6vo,2018-11-12 18:33:09+00:00,,ambersauer,@ActionNewsNow,0,1,https://twitter.com/ambersauer/status/1062050682361053185,12,18,33
526,526.0,"Paradise, CA",1062047031819206656,Part 2 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information… https://www.instagram.com/p/BqFwudyhxNe/?utm_source=ig_twitter_share&amp;igshid=11stiwoyg7zt5,2018-11-12 18:18:38+00:00,,ambersauer,@ActionNewsNow,0,0,https://twitter.com/ambersauer/status/1062047031819206656,12,18,18
527,527.0,"Paradise, CA",1062045960405159940,We donated- #campfirerelief http://www.caring-choices.org/wild-fire-donations.html @caringchoices @Caring Choices https://www.instagram.com/p/BqFwTJLnAq3dZy2Oi-zLNnIOqpsaVyG0y_E7r40/?utm_source=ig_twitter_share&amp;igshid=1jorfvfowm50o,2018-11-12 18:14:23+00:00,#campfirerelief,PolloComms,@CaringChoices,0,0,https://twitter.com/PolloComms/status/1062045960405159940,12,18,14
528,528.0,"Paradise, CA",1062045941534990339,"We donated, join us! #campfirerelief http://www.caring-choices.org/wild-fire-donations.html @caringchoices @Caring Choices https://www.instagram.com/p/BqFwbnwH4ZKrMu2BrVXa8VdwQ31bVKxLhlSGFc0/?utm_source=ig_twitter_share&amp;igshid=1ryfzpwgeuevi",2018-11-12 18:14:18+00:00,#campfirerelief,PolloComms,@CaringChoices,0,0,https://twitter.com/PolloComms/status/1062045941534990339,12,18,14
529,529.0,"Paradise, CA",1062045789592141825,Part 1 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information… https://www.instagram.com/p/BqFv3SphCBU/?utm_source=ig_twitter_share&amp;igshid=16v93tbw3j59t,2018-11-12 18:13:42+00:00,,ambersauer,@ActionNewsNow,0,0,https://twitter.com/ambersauer/status/1062045789592141825,12,18,13
530,530.0,"Paradise, CA",1062038787977441280,"Looking for a pet? Check the Chico Airport! #malibufire #wildfire #lostpet @Chico, California https://www.instagram.com/p/BqFtKoLgbHi/?utm_source=ig_twitter_share&amp;igshid=12ltsoxbjgeif",2018-11-12 17:45:53+00:00,#malibufire #wildfire #lostpet,2hnds4pwsrehab,,0,0,https://twitter.com/2hnds4pwsrehab/status/1062038787977441280,12,17,45
531,531.0,"Paradise, CA",1062037016089649152,#campfire has been such an emotional tragedy. It has affected so many loved ones....friends and family. 3 of our immediate family members and their families have lost everything! Making… https://www.instagram.com/p/BqFsX2lnwit/?utm_source=ig_twitter_share&amp;igshid=15ulhaczdwx7,2018-11-12 17:38:50+00:00,#campfire,itry2frog1st,,0,0,https://twitter.com/itry2frog1st/status/1062037016089649152,12,17,38
532,532.0,"Paradise, CA",1062034607384788993,"As I sit here with my beautiful baby cat, Biscuits, and my two beautiful baby dogs and read stories of other folks who weren’t as lucky to get their pets out… https://www.instagram.com/p/BqFrRaYlNQoytALpcYRPuj6ts0UfBdpZV7GtYU0/?utm_source=ig_twitter_share&amp;igshid=p5q9pahei6qj",2018-11-12 17:29:16+00:00,,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1062034607384788993,12,17,29
533,533.0,"Paradise, CA",1062018565690118144,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic http://bit.ly/Y31VAF,2018-11-12 16:25:32+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062018565690118144,12,16,25
534,534.0,"Paradise, CA",1062016736034217986,"Crazy @Chico, California https://www.instagram.com/p/BqFjIbanh9q/?utm_source=ig_twitter_share&amp;igshid=2lbcs4gle45m",2018-11-12 16:18:15+00:00,,CoraKolacz,,0,0,https://twitter.com/CoraKolacz/status/1062016736034217986,12,16,18
535,535.0,"Paradise, CA",1062013009525161984,Chico CA Mon Nov 12th AM Forecast: TODAY Smoke Hi 69 TONIGHT Smoke Lo 40,2018-11-12 16:03:27+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1062013009525161984,12,16,3
536,536.0,"Paradise, CA",1062006330066640899,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-12 15:36:54+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006330066640899,12,15,36
537,537.0,"Paradise, CA",1062006328992976896,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic http://bit.ly/Y31VAF,2018-11-12 15:36:54+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006328992976896,12,15,36
538,538.0,"Paradise, CA",1062006190169907201,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 15:36:21+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006190169907201,12,15,36
539,539.0,"Paradise, CA",1062005780143063042,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 15:34:43+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062005780143063042,12,15,34
540,540.0,"Paradise, CA",1062004533017092096,Let us introduce you to one of the brave firefighters who is working so hard to control the fires near Paradise. #campfire #paradise #chico #calfire #firefighter #fire #containment #love… https://www.instagram.com/p/BqFdlHPl4dk/?utm_source=ig_twitter_share&amp;igshid=50142e33z7fo,2018-11-12 15:29:46+00:00,#campfire #paradise #chico #calfire #firefighter #fire #containment #love,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1062004533017092096,12,15,29
541,541.0,"Paradise, CA",1062001835039514624,Camp fire closure in #NorthOfOroville on 191 Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 15:19:03+00:00,#NorthOfOroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062001835039514624,12,15,19
542,542.0,"Paradise, CA",1061996980409458688,"Please copy and paste and post this to your news feed so it shows up as a current post! #campfire #californiafires @Magalia, California https://www.instagram.com/p/BqFaJoCB3H6/?utm_source=ig_twitter_share&amp;igshid=9ab8hukkr504",2018-11-12 14:59:45+00:00,#campfire #californiafires,JILLengelsen,,0,0,https://twitter.com/JILLengelsen/status/1061996980409458688,12,14,59
543,543.0,"Paradise, CA",1061990664286683136,"#CampFire #wildfire #wildfires #calfire #wildlandurbaninterface @Paradise, California https://www.instagram.com/p/BqFXEN-gs12/?utm_source=ig_twitter_share&amp;igshid=buph71xlszay",2018-11-12 14:34:39+00:00,#CampFire #wildfire #wildfires #calfire #wildlandurbaninterface,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1061990664286683136,12,14,34
544,544.0,"Paradise, CA",1061989768215568384,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 14:31:06+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061989768215568384,12,14,31
545,545.0,"Paradise, CA",1061989741485187072,"#CampFire unofficial update: 113,000 Acres. 25% Contained*. #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-12 14:30:59+00:00,#CampFire #ButteCounty,CaliFireBot,,0,0,https://twitter.com/CaliFireBot/status/1061989741485187072,12,14,30
546,546.0,"Paradise, CA",1061987590344183809,Road closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 14:22:26+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061987590344183809,12,14,22
547,547.0,"Paradise, CA",1061985768535662592,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 14:15:12+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061985768535662592,12,14,15
548,548.0,"Paradise, CA",1061890694590222336,"More eerie scenes from the #CampFire destruction in the communities of #Paradise and #Concow in Butte County. An additional 6 bodies were recovered in Paradise today, raising the death… https://www.instagram.com/p/BqEpcrqHZRS/?utm_source=ig_twitter_share&amp;igshid=s92vi46g8yg5",2018-11-12 07:57:25+00:00,#CampFire #Paradise #Concow,Carlos_Saucedo,,0,0,https://twitter.com/Carlos_Saucedo/status/1061890694590222336,12,7,57
549,549.0,"Paradise, CA",1061887016013574144,"THE APOCALYPTIC aftermath the day after the ""Camp Fire"" burned out of control on Thursday, 11/8/2018 in Paradise, Ca. Due to the time constraints of Instagram… https://www.instagram.com/p/BqEkn2Bjb9nHoQL6Wi0OOo-DZNl5BixMO1Cyic0/?utm_source=ig_twitter_share&amp;igshid=1whng3zafw052",2018-11-12 07:42:48+00:00,,hawkbaitphoto,,0,1,https://twitter.com/hawkbaitphoto/status/1061887016013574144,12,7,42
550,550.0,"Paradise, CA",1061875914399670272,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 06:58:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061875914399670272,12,6,58
551,551.0,"Paradise, CA",1061868137564393473,"The sun at noon over Chico. #campfire #thecampfire #chico #forestfire #firesmoke #jamescoufalik @Chico, California https://www.instagram.com/p/BqEfd1ThOcr/?utm_source=ig_twitter_share&amp;igshid=1we5e4tfqa6un",2018-11-12 06:27:47+00:00,#campfire #thecampfire #chico #forestfire #firesmoke #jamescoufalik,JamesCoufalik,,1,0,https://twitter.com/JamesCoufalik/status/1061868137564393473,12,6,27
552,552.0,"Paradise, CA",1061864866204532736,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic http://bit.ly/Y31VAF,2018-11-12 06:14:47+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061864866204532736,12,6,14
553,553.0,"Paradise, CA",1061859128073773056,"The Nevada County Fire Department rescued this singed and very grumpy buddy from the #campfire. If you are physically able to help some animals, do it! Fostering for your local shelters… https://www.instagram.com/p/BqEbensgQyx/?utm_source=ig_twitter_share&amp;igshid=1tk16zkkh2xhf",2018-11-12 05:51:59+00:00,#campfire,sarahnatochenny,,2,1,https://twitter.com/sarahnatochenny/status/1061859128073773056,12,5,51
554,554.0,"Paradise, CA",1061833898664120320,"#pray for the many people that have been forced from their homes and others that are missing @Durham, California https://www.instagram.com/antoine_noble/p/BqEPuwnnjgRYl9FKaoQ2ErJ68ELS7Sy_Exu22Y0/?utm_source=ig_twitter_share&amp;igshid=1e78he76b0gky",2018-11-12 04:11:44+00:00,#pray,Antoine_Noble,,0,0,https://twitter.com/Antoine_Noble/status/1061833898664120320,12,4,11
555,555.0,"Paradise, CA",1061823833752125441,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:44+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823833752125441,12,3,31
556,556.0,"Paradise, CA",1061823832116355072,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:43+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823832116355072,12,3,31
557,557.0,"Paradise, CA",1061823830568640512,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:43+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823830568640512,12,3,31
558,558.0,"Paradise, CA",1061823827993395201,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:42+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823827993395201,12,3,31
559,559.0,"Paradise, CA",1061823824323330048,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and before Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:42+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823824323330048,12,3,31
560,560.0,"Paradise, CA",1061821011165937664,"#campfire Part 2: The wildfire is likely now the deadliest and most destructive in CA history. Today the death count was raised to 29, with 228 people still unaccounted for. 6,713… https://www.instagram.com/p/BqEKIeCghif/?utm_source=ig_twitter_share&amp;igshid=3gnf3uq9gsta",2018-11-12 03:20:31+00:00,#campfire,JaredStapp,,0,0,https://twitter.com/JaredStapp/status/1061821011165937664,12,3,20
561,561.0,"Paradise, CA",1061820811064029185,I prepared an emergency kit for you Lauren inspired from your Instagram post thelaurengrahamofficialfan alexis.bledel #alexis.bledel #worldstar #hiphop #rap #music #wshh @lilycollinspy… https://www.instagram.com/p/BqEJk3yAbwB/?utm_source=ig_twitter_share&amp;igshid=1eh3vezukugvw,2018-11-12 03:19:43+00:00,#alexis #worldstar #hiphop #rap #music #wshh,BreathFogdKnife,,0,0,https://twitter.com/BreathFogdKnife/status/1061820811064029185,12,3,19
562,562.0,"Paradise, CA",1061820734228508672,"#campfire Part I: The wildfire is likely now the deadliest and most destructive in CA history. Today the death count was raised to 29, with 228 people still unaccounted for. 6,713… https://www.instagram.com/p/BqEJ2QOg6ye/?utm_source=ig_twitter_share&amp;igshid=1349bcuwbstmz",2018-11-12 03:19:25+00:00,#campfire,JaredStapp,,0,0,https://twitter.com/JaredStapp/status/1061820734228508672,12,3,19
563,563.0,"Paradise, CA",1061809238303854592,"#CampFire unofficial update: 111,000 Acres. 25% Contained*. #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-12 02:33:44+00:00,#CampFire #ButteCounty,CaliFireBot,,0,0,https://twitter.com/CaliFireBot/status/1061809238303854592,12,2,33
564,564.0,"Paradise, CA",1061806840516767744,Today is my big bro’s (onijao_tao ) birthday! The best big bro a girl could ask for! Go and send him some love! ~~~ by @ChronicleCos ~~~ #cosplay #cosplayer #cosplaygirl… https://www.instagram.com/p/BqEC-ydDh9_/?utm_source=ig_twitter_share&amp;igshid=a3f91c7px11j,2018-11-12 02:24:12+00:00,#cosplay #cosplayer #cosplaygirl,LittleLilyCos,@ChronicleCos,0,0,https://twitter.com/LittleLilyCos/status/1061806840516767744,12,2,24
565,565.0,"Paradise, CA",1061793845640343554,Imagine if I never met the broskies #fam @Joe's Bar https://www.instagram.com/p/BqD9yPunaIf/?utm_source=ig_twitter_share&amp;igshid=4lg6b4i02sj1,2018-11-12 01:32:34+00:00,#fam,Jflo_22,,0,0,https://twitter.com/Jflo_22/status/1061793845640343554,12,1,32
566,566.0,"Paradise, CA",1061789605257732098,Looking for a way to help buy a shirt!… https://www.instagram.com/p/BqD73JBnu1D/?utm_source=ig_twitter_share&amp;igshid=suq5hw5sr1yn,2018-11-12 01:15:43+00:00,,studiomchico,,0,0,https://twitter.com/studiomchico/status/1061789605257732098,12,1,15
567,567.0,"Paradise, CA",1061786506627637254,Chico CA Sun Nov 11th PM Forecast: TONIGHT Smoke Lo 40 MONDAY Smoke Hi 65,2018-11-12 01:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1061786506627637254,12,1,3
568,568.0,"Paradise, CA",1061780716587909120,"The water tankers have been coming every few minutes all day Being on the north side of Chico, only two minutes from the airport, we’ve heard them landing and taking off all day.… https://www.instagram.com/p/BqD3zs9hdMh/?utm_source=ig_twitter_share&amp;igshid=bezb65c8wf9v",2018-11-12 00:40:24+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061780716587909120,12,0,40
569,569.0,"Paradise, CA",1061776709786259459,"Singed, scared but rescued by Nevada County Fire Department after the #campfire raced through his neighborhood. @Magalia, California https://www.instagram.com/p/BqD19SegeLu/?utm_source=ig_twitter_share&amp;igshid=z9nkcjzhebir",2018-11-12 00:24:29+00:00,#campfire,milesobrien,,9,6,https://twitter.com/milesobrien/status/1061776709786259459,12,0,24
570,570.0,"Paradise, CA",1061776064664530944,"CAMP fire in Butte, CA. Nearly 7000 homes destroyed, one town almost completely gone and 23 killed. And no where near being contained. Planes flying in and out constantly making drops… https://www.instagram.com/p/BqD1rwblgOy/?utm_source=ig_twitter_share&amp;igshid=1s8m4dprsdicj",2018-11-12 00:21:55+00:00,,MarkFromKeyport,,0,0,https://twitter.com/MarkFromKeyport/status/1061776064664530944,12,0,21
571,571.0,"Paradise, CA",1061775476815843328,"I’m in central California safe and directly in between the #Campfire in Northern #California which has completely burned the town of Paradise, California The #woolseyfire is in Southern… https://www.instagram.com/p/BqD1bdXnFWd/?utm_source=ig_twitter_share&amp;igshid=1mirlud77mppq",2018-11-12 00:19:35+00:00,#Campfire #California #woolseyfire,locanbrand,,0,0,https://twitter.com/locanbrand/status/1061775476815843328,12,0,19
572,572.0,"Paradise, CA",1061752877063028736,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay… https://www.instagram.com/p/BqDqsS4FOMQ/?utm_source=ig_twitter_share&amp;igshid=15whvj75i3ywb",2018-11-11 22:49:46+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061752877063028736,11,22,49
573,573.0,"Paradise, CA",1061750049137455104,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/BqDpi-IhhQ6/?utm_source=ig_twitter_share&amp;igshid=jdtq0vri8okq",2018-11-11 22:38:32+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061750049137455104,11,22,38
574,574.0,"Paradise, CA",1061749612879532032,"standing in my parents’ front yard. you can see the burn area in the background. #campfire @Durham, California https://www.instagram.com/p/BqDpreXFadr/?utm_source=ig_twitter_share&amp;igshid=143scyu1gea5j",2018-11-11 22:36:48+00:00,#campfire,ansel_berg,,0,1,https://twitter.com/ansel_berg/status/1061749612879532032,11,22,36
575,575.0,"Paradise, CA",1061748709673918464,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/BqDo-sXFN2M/?utm_source=ig_twitter_share&amp;igshid=msiizjmiq494",2018-11-11 22:33:13+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061748709673918464,11,22,33
576,576.0,"Paradise, CA",1061748149553901568,"Please consider donating to this fund that will help students, displaced by the Camp Fire get back on their feet. The Camp Fire has destroyed 7000 homes, displacing thousands of people… https://www.instagram.com/p/BqDpAaEg-6l/?utm_source=ig_twitter_share&amp;igshid=23257fs45e1l",2018-11-11 22:30:59+00:00,,BBLmeister,,1,0,https://twitter.com/BBLmeister/status/1061748149553901568,11,22,30
577,577.0,"Paradise, CA",1061747630521401344,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/BqDoUyEBKZ7/?utm_source=ig_twitter_share&amp;igshid=bf4c5h2r4g7p",2018-11-11 22:28:56+00:00,,ambersauer,,1,0,https://twitter.com/ambersauer/status/1061747630521401344,11,22,28
578,578.0,"Paradise, CA",1061710414382276612,"I am In Chico at the Cal Fire base camp. I found one of our Church member’s who is helping fight the fires. Please keep your prayers coming. There are 23 fatalities, over 40,000 people are… https://www.instagram.com/p/BqDX0t0lqod/?utm_source=ig_twitter_share&amp;igshid=cy3iggodcqps",2018-11-11 20:01:03+00:00,,AaronComfortDog,,1,1,https://twitter.com/AaronComfortDog/status/1061710414382276612,11,20,1
