tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,key_score,text_nourl
4741,Sacramento,1061362985459965952,Just posted a video @Sacramento International Airport https://www.instagram.com/p/BqA51giH5LA/?utm_source=ig_twitter_share&amp;igshid=1px4tvagpygkm,2018-11-10 21:00:29+00:00,,nmancebo,,0,0,https://twitter.com/nmancebo/status/1061362985459965952,0,Just posted a video @Sacramento International Airport 
4740,Sacramento,1061364131285090304, Finally OUT NOW “Imposter ” Go run it up Link in bio mazeratiricky ・・・ Drop a and I’m dropping this now Imposter ft. @kaceykhaliel shot by @t2oam… https://www.instagram.com/p/BqA6EfbHvT3/?utm_source=ig_twitter_share&amp;igshid=l9q11zgrilxw,2018-11-10 21:05:02+00:00,,TeeeJinHerMouf,@KaceyKhaliel @T2OAM,1,0,https://twitter.com/TeeeJinHerMouf/status/1061364131285090304,0, Finally OUT NOW “Imposter ” Go run it up Link in bio mazeratiricky ・・・ Drop a and I’m dropping this now Imposter ft. @kaceykhaliel shot by @t2oam… 
4739,Sacramento,1061364181688049665,"I'm at Starbucks in Elk Grove, CA",2018-11-10 21:05:14+00:00,,chorikawa321,,0,0,https://twitter.com/chorikawa321/status/1061364181688049665,0,"I'm at Starbucks in Elk Grove, CA"
4738,Sacramento,1061365180167323648,This moment was special and impactful all at the same time. I was up speaking saying I haven’t been the easiest son to pastor and my Dad walked up and said he hasn’t been the easiest… https://www.instagram.com/p/BqA6br4HLZ4/?utm_source=ig_twitter_share&amp;igshid=sa83ha61xlf8,2018-11-10 21:09:12+00:00,,LesSimmons,,0,0,https://twitter.com/LesSimmons/status/1061365180167323648,0,This moment was special and impactful all at the same time. I was up speaking saying I haven’t been the easiest son to pastor and my Dad walked up and said he hasn’t been the easiest… 
628,"Chico, CA",1061365734859776002,Sifting through memories made at family reunions in Paradise. Bittersweet now that Paradise is gone. #Paradise #CampFire @Paradise Inn https://www.instagram.com/p/BqA7HOoA1hc/?utm_source=ig_twitter_share&amp;igshid=1ad13b45w6k4u,2018-11-10 21:11:25+00:00,#Paradise #CampFire,Nicurnmama,,0,0,https://twitter.com/Nicurnmama/status/1061365734859776002,0,Sifting through memories made at family reunions in Paradise. Bittersweet now that Paradise is gone. #Paradise #CampFire @Paradise Inn 
4737,Sacramento,1061366112133242880,Only place to party in Sacramento tonight is @jurts! Booths are sold out and there's over 1000 names on guestlist! @District 30 https://www.instagram.com/p/BqA7SH7FrkI/?utm_source=ig_twitter_share&amp;igshid=14tqwle2u2env,2018-11-10 21:12:55+00:00,,DJOASIS,@Jurts,0,0,https://twitter.com/DJOASIS/status/1061366112133242880,0,Only place to party in Sacramento tonight is @jurts! Booths are sold out and there's over 1000 names on guestlist! @District 30 
4736,Sacramento,1061368995754852352,#sacramento #realestate #BuyingAHome #sellingahome #California #DoTheRightThing #SanFrancisco #Oakland #BayArea @Daniel Sapata - Berkshire Hathaway HomeServices Elite Real Estate https://www.instagram.com/p/BqA8lhPA7Op/?utm_source=ig_twitter_share&amp;igshid=pt1x6n2hzxue,2018-11-10 21:24:22+00:00,#sacramento #realestate #BuyingAHome #sellingahome #California #DoTheRightThing #SanFrancisco #Oakland #BayArea,dsapata,,1,0,https://twitter.com/dsapata/status/1061368995754852352,0,#sacramento #realestate #BuyingAHome #sellingahome #California #DoTheRightThing #SanFrancisco #Oakland #BayArea @Daniel Sapata - Berkshire Hathaway HomeServices Elite Real Estate 
629,"Paradise, CA",1061369616209854464,#chicomall #campfire #campfireca #campforeparadise @Chico Mall https://www.instagram.com/p/BqA83oJnYj_kV3GZSJGOp7yu1aMH9oMeFDOTCs0/?utm_source=ig_twitter_share&amp;igshid=1eojjkg1ynj45,2018-11-10 21:26:50+00:00,#chicomall #campfire #campfireca #campforeparadise,chezaabear,,0,0,https://twitter.com/chezaabear/status/1061369616209854464,0,#chicomall #campfire #campfireca #campforeparadise @Chico Mall 
697,Butte County,1061370100308197376,"Thank you for the love and care during our evacuation due to the deadly Camp Fire that destroyed most of Paradise, California. Our home in Chico is fine, though smoky, inside and out. Our… https://www.instagram.com/p/BqA9FdBnj0t/?utm_source=ig_twitter_share&amp;igshid=19hrlmf4rhqaj",2018-11-10 21:28:45+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1061370100308197376,1,"Thank you for the love and care during our evacuation due to the deadly Camp Fire that destroyed most of Paradise, California. Our home in Chico is fine, though smoky, inside and out. Our… "
4735,Sacramento,1061370301806796800,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… https://www.instagram.com/p/BqA8-quHwry/?utm_source=ig_twitter_share&amp;igshid=llglttg2c67b,2018-11-10 21:29:33+00:00,#recordstore,phonoselect,@phonoselect,0,0,https://twitter.com/phonoselect/status/1061370301806796800,0,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… 
4734,Sacramento,1061370700840296448,How Kings fans are feeling after last night’s home win against the Timberwolves: YES YES YES YES Who’s ready to welcome LeBron James and the Lakers to Sacramento tonight?… https://www.instagram.com/p/BqA8Ez6geIF/?utm_source=ig_twitter_share&amp;igshid=1u7loas9xk8zm,2018-11-10 21:31:09+00:00,,LWashingtonTV,,0,0,https://twitter.com/LWashingtonTV/status/1061370700840296448,0,How Kings fans are feeling after last night’s home win against the Timberwolves: YES YES YES YES Who’s ready to welcome LeBron James and the Lakers to Sacramento tonight?… 
4733,Sacramento,1061370779852595200,Don't miss out....IT'S NOT TOO LATE!! Come dance with us!!! @Fit Republic https://www.instagram.com/p/BqA9KeGjGTb/?utm_source=ig_twitter_share&amp;igshid=1wogajnfclaqw,2018-11-10 21:31:27+00:00,,ingiepink,,0,0,https://twitter.com/ingiepink/status/1061370779852595200,0,Don't miss out....IT'S NOT TOO LATE!! Come dance with us!!! @Fit Republic 
4732,Sacramento,1061370955283513344,"Taboo’s favorite thing about the @chewy delivery every month is the free toys ... Lol #paper #boxes #cats #happycat #catsofinstagram #furkids #caturday #adoptdontshop @Sacramento,… https://www.instagram.com/p/BqA9C0LHCfC/?utm_source=ig_twitter_share&amp;igshid=1wqx9g97z7wvx",2018-11-10 21:32:09+00:00,#paper #boxes #cats #happycat #catsofinstagram #furkids #caturday #adoptdontshop,BayAreaFan19,@Chewy,1,2,https://twitter.com/BayAreaFan19/status/1061370955283513344,0,"Taboo’s favorite thing about the @chewy delivery every month is the free toys ... Lol #paper #boxes #cats #happycat #catsofinstagram #furkids #caturday #adoptdontshop @Sacramento,… "
4731,Sacramento,1061371194249748480,"This what professional barbers are using now ....th red shaver, no IRRITATION at all..... #sacramentobarber #fairfieldbarber @Sharpening Tech https://www.instagram.com/p/BqA9OpEBW-iG3wTiO0oWx1j0NAymLoZ6RDpI8U0/?utm_source=ig_twitter_share&amp;igshid=1489n6kox5v21",2018-11-10 21:33:06+00:00,#sacramentobarber #fairfieldbarber,sharpeningtech,,0,0,https://twitter.com/sharpeningtech/status/1061371194249748480,0,"This what professional barbers are using now ....th red shaver, no IRRITATION at all..... #sacramentobarber #fairfieldbarber @Sharpening Tech "
4730,Sacramento,1061372090933100544,"Me walking out the house this morning #Sacramento #Smoke @Sacramento, California https://www.instagram.com/p/BqA-AKBlD1D/?utm_source=ig_twitter_share&amp;igshid=1fdo17x1p1kh0",2018-11-10 21:36:40+00:00,#Sacramento #Smoke,DJOASIS,,0,0,https://twitter.com/DJOASIS/status/1061372090933100544,0,"Me walking out the house this morning #Sacramento #Smoke @Sacramento, California "
4729,Sacramento,1061372366494801920,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… https://www.instagram.com/p/BqA-DR1njR2/?utm_source=ig_twitter_share&amp;igshid=1feeeu1nyyg70,2018-11-10 21:37:46+00:00,#recordstore,phonoselect,@phonoselect,0,0,https://twitter.com/phonoselect/status/1061372366494801920,0,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… 
4728,Sacramento,1061372441765834753,CHURCH BEER! - Drinking a Fruitlands w/ Passion Fruit & Guava by @ModernTimesBeer @Cathedral of the Blessed Sacrament — http://untp.beer/s/c674404427,2018-11-10 21:38:04+00:00,,ambeezy10,@ModernTimesBeer,0,0,https://twitter.com/ambeezy10/status/1061372441765834753,0,CHURCH BEER! - Drinking a Fruitlands w/ Passion Fruit & Guava by @ModernTimesBeer @Cathedral of the Blessed Sacrament — 
4727,Sacramento,1061373108936822784,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… https://www.instagram.com/p/BqA-b6WnRhR/?utm_source=ig_twitter_share&amp;igshid=1e8lfnstm9uoh,2018-11-10 21:40:43+00:00,#recordstore,phonoselect,@phonoselect,0,0,https://twitter.com/phonoselect/status/1061373108936822784,0,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… 
4726,Sacramento,1061373223449718785,Meal prepping. I need to get a mini crock pot. Smells so good in my house! #mealprepping #homemadegoodness #yellowpotato #redandorangebellpeppers #yellowonion #mushrooms #greenonions… https://www.instagram.com/p/BqA-IHbn7r9/?utm_source=ig_twitter_share&amp;igshid=jlcbncfsuli6,2018-11-10 21:41:10+00:00,#mealprepping #homemadegoodness #yellowpotato #redandorangebellpeppers #yellowonion #mushrooms #greenonions,kimellabella,,0,0,https://twitter.com/kimellabella/status/1061373223449718785,0,Meal prepping. I need to get a mini crock pot. Smells so good in my house! #mealprepping #homemadegoodness #yellowpotato #redandorangebellpeppers #yellowonion #mushrooms #greenonions… 
4725,Sacramento,1061373654292934656,"When you can't #tag the tile wall or the stainless steel stall walls, you tag the toilet seat cover. #whatthefuck #donttagthings #thisiswhywecsnthavenicethings #wecanthavenothingnice @… https://www.instagram.com/p/BqA-tArguKv/?utm_source=ig_twitter_share&amp;igshid=1sgh4k487dmag",2018-11-10 21:42:53+00:00,#tag #whatthefuck #donttagthings #thisiswhywecsnthavenicethings #wecanthavenothingnice,BraddenWilliams,,0,0,https://twitter.com/BraddenWilliams/status/1061373654292934656,0,"When you can't #tag the tile wall or the stainless steel stall walls, you tag the toilet seat cover. #whatthefuck #donttagthings #thisiswhywecsnthavenicethings #wecanthavenothingnice @… "
4724,Sacramento,1061373932211625984,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… https://www.instagram.com/p/BqA-zbpHe3u/?utm_source=ig_twitter_share&amp;igshid=epqqj70odgnr,2018-11-10 21:43:59+00:00,#recordstore,phonoselect,@phonoselect,0,0,https://twitter.com/phonoselect/status/1061373932211625984,0,NEW ARRIVALS All these slabs of fresh wax now hitting the shelves! OPEN EVERYDAY 12-6pm Call the shop if you have any questions. 916-400-3164 @phonoselect #recordstore… 
4723,Sacramento,1061374333577248769,November 21st @laughs1207 come out and get ya laugh on. . . #thanksgiving #sacramento #party #comedy #lol #follow #pullup #oldsac #kings #stockton #roseville #citrusheights #ranchocordova… https://www.instagram.com/p/BqA-nCqHJJn/?utm_source=ig_twitter_share&amp;igshid=34t0uofoioo,2018-11-10 21:45:35+00:00,#thanksgiving #sacramento #party #comedy #lol #follow #pullup #oldsac #kings #stockton #roseville #citrusheights #ranchocordova,chriswizzcomedy,@Laughs1207,0,0,https://twitter.com/chriswizzcomedy/status/1061374333577248769,0,November 21st @laughs1207 come out and get ya laugh on. . . #thanksgiving #sacramento #party #comedy #lol #follow #pullup #oldsac #kings #stockton #roseville #citrusheights #ranchocordova… 
4722,Sacramento,1061376016537608193,"I'm at The Swett's in Antelope, CA https://www.swarmapp.com/c/8bR4icJbm49",2018-11-10 21:52:16+00:00,,hondaguy_86,,0,0,https://twitter.com/hondaguy_86/status/1061376016537608193,0,"I'm at The Swett's in Antelope, CA "
4721,Sacramento,1061376709528862722,The beautiful wedding decorations up the side of the choir loft in front of the pipe organ. @Pioneer Congregational United Church of Christ https://www.instagram.com/p/BqBAFuzHNapJPh0FqY9UUW2034rcD3BxdB-LvM0/?utm_source=ig_twitter_share&amp;igshid=1qjglprc7pec9,2018-11-10 21:55:01+00:00,,jimjordanmusic,,0,0,https://twitter.com/jimjordanmusic/status/1061376709528862722,0,The beautiful wedding decorations up the side of the choir loft in front of the pipe organ. @Pioneer Congregational United Church of Christ 
4720,Sacramento,1061377531109171200,"I used to have this cut before i chopped my long hair off @ceddybo70 been coming to me for years, like lots of my clients &amp; friends thank you! King For Life Book your… https://www.instagram.com/p/BqBAcK9go5D/?utm_source=ig_twitter_share&amp;igshid=14vv0a5xw0zr4",2018-11-10 21:58:17+00:00,,fresh_1_frank,@ceddybo70,1,0,https://twitter.com/fresh_1_frank/status/1061377531109171200,0,"I used to have this cut before i chopped my long hair off @ceddybo70 been coming to me for years, like lots of my clients &amp; friends thank you! King For Life Book your… "
4719,Sacramento,1061378435740655617,"Ok, not gonna lie here... I kinda love this sweater and the precarious placement of the antlers for the ring toss... but, with that said... I haven’t had my turkey yet...… https://www.instagram.com/p/BqBA3AKHIO6/?utm_source=ig_twitter_share&amp;igshid=i9apgm5rzh8u",2018-11-10 22:01:53+00:00,,abbyfox,,0,0,https://twitter.com/abbyfox/status/1061378435740655617,0,"Ok, not gonna lie here... I kinda love this sweater and the precarious placement of the antlers for the ring toss... but, with that said... I haven’t had my turkey yet...… "
4718,Sacramento,1061378687747133440,Good job Ladybugs! @C-Bar-C Park https://www.instagram.com/p/BqBA3BwBWfC/?utm_source=ig_twitter_share&amp;igshid=1fleoqxd7kgdg,2018-11-10 22:02:53+00:00,,jevonwebster,,0,0,https://twitter.com/jevonwebster/status/1061378687747133440,0,Good job Ladybugs! @C-Bar-C Park 
4717,Sacramento,1061379033038938112,Our BCLC Fruittidge-Stockton CIL and MDT team had a great night with our community members as the hosted Movie Night with Black Panther... Thanks to all for their support. @Fruit Ridge… https://www.instagram.com/p/BqBA0Bxnp1n/?utm_source=ig_twitter_share&amp;igshid=zp20vsnn00sz,2018-11-10 22:04:15+00:00,,SacBHC,,0,0,https://twitter.com/SacBHC/status/1061379033038938112,0,Our BCLC Fruittidge-Stockton CIL and MDT team had a great night with our community members as the hosted Movie Night with Black Panther... Thanks to all for their support. @Fruit Ridge… 
4716,Sacramento,1061379459905814528,TONIGHT!!! Don’t miss @orgyofficial and more at Holy Diver! Tickets are still available! @Holy Diver https://www.instagram.com/p/BqBBVEZH0zj/?utm_source=ig_twitter_share&amp;igshid=1e23c77xfbc1n,2018-11-10 22:05:57+00:00,,holydiversac,@OrgyOfficial,0,0,https://twitter.com/holydiversac/status/1061379459905814528,0,TONIGHT!!! Don’t miss @orgyofficial and more at Holy Diver! Tickets are still available! @Holy Diver 
4715,Sacramento,1061380376646443008,"Hit and Run No Injuries: 2718 Q St, Rio Linda",2018-11-10 22:09:35+00:00,,sactraffic,,0,0,https://twitter.com/sactraffic/status/1061380376646443008,0,"Hit and Run No Injuries: 2718 Q St, Rio Linda"
4714,Sacramento,1061380745611149313,I still have some tickets left! This is on Tuesday night at Center 57 in East Sacramento. . . To purchase a ticket go to http://www.MediumKelley.com/events . . . #mediumship #closure #healing… https://www.instagram.com/p/BqBB7znnPkm/?utm_source=ig_twitter_share&amp;igshid=22qldlojxmqo,2018-11-10 22:11:03+00:00,#mediumship #closure #healing,mediumkelley,,0,0,https://twitter.com/mediumkelley/status/1061380745611149313,0,I still have some tickets left! This is on Tuesday night at Center 57 in East Sacramento. . . To purchase a ticket go to  . . . #mediumship #closure #healing… 
4713,Sacramento,1061383171361640448,#30daysofthankfulness #californiastrong Day 10; Today I'm thankful to live in California. We are a state that comes together and powers through. My heart is with all you who have been… https://www.instagram.com/p/BqBDCPAHk9d/?utm_source=ig_twitter_share&amp;igshid=1nvglk0uwvy75,2018-11-10 22:20:42+00:00,#30daysofthankfulness #californiastrong,kimellabella,,0,0,https://twitter.com/kimellabella/status/1061383171361640448,0,#30daysofthankfulness #californiastrong Day 10; Today I'm thankful to live in California. We are a state that comes together and powers through. My heart is with all you who have been… 
4712,Sacramento,1061383549952147456,"I just finished playing the Pinball Tournament at Coin-Op Game Room. I didn’t do well again, but still had fun. Who wants to go with me for their next month’s tournament? @coinopsac… https://www.instagram.com/p/BqBDNNwn5gC/?utm_source=ig_twitter_share&amp;igshid=11lpa6w9v0pnj",2018-11-10 22:22:12+00:00,,JohnDinglasaJr,@coinopsac,0,0,https://twitter.com/JohnDinglasaJr/status/1061383549952147456,0,"I just finished playing the Pinball Tournament at Coin-Op Game Room. I didn’t do well again, but still had fun. Who wants to go with me for their next month’s tournament? @coinopsac… "
4711,Sacramento,1061384248282755074,Just a sneak peak at work new items for sale. Grab one today at the hops.and.handlebars event urbanrootsbeer. Help us support #prostatecancerawareness #snapbackswag #supportlocal… https://www.instagram.com/p/BqBDeaCHY30/?utm_source=ig_twitter_share&amp;igshid=akkqaekkjt5w,2018-11-10 22:24:59+00:00,#prostatecancerawareness #snapbackswag #supportlocal,ZenThreads,,0,0,https://twitter.com/ZenThreads/status/1061384248282755074,0,Just a sneak peak at work new items for sale. Grab one today at the hops.and.handlebars event urbanrootsbeer. Help us support #prostatecancerawareness #snapbackswag #supportlocal… 
4710,Sacramento,1061384303668551681,"Just posted a photo @Elk Grove, California https://www.instagram.com/p/BqBDPJynWgsKBXIlVJVg_yK1dtwcIXMuVVgeOI0/?utm_source=ig_twitter_share&amp;igshid=2c0je9jp6y75",2018-11-10 22:25:12+00:00,,LADYBUG352011,,0,0,https://twitter.com/LADYBUG352011/status/1061384303668551681,0,"Just posted a photo @Elk Grove, California "
696,Butte County,1061384942943432704,Archetype Saturday. With all the different people here at Macrobiotic America I see my characters within the class. LOVE.… https://www.instagram.com/p/BqBDkWABvSN/?utm_source=ig_twitter_share&amp;igshid=s5yn9rs8t55j,2018-11-10 22:27:44+00:00,,wannatalkhealth,,0,0,https://twitter.com/wannatalkhealth/status/1061384942943432704,0,Archetype Saturday. With all the different people here at Macrobiotic America I see my characters within the class. LOVE.… 
4709,Sacramento,1061385097201569792,"Record Release Show! Wednesday Nov. 21st w/Drop Dead Red, Stars promptly at 9pm! Free! @The Torch Club https://www.instagram.com/p/BqBD4vfHsMs/?utm_source=ig_twitter_share&amp;igshid=s789qhe5elox",2018-11-10 22:28:21+00:00,,GHOSTtownReb,,0,0,https://twitter.com/GHOSTtownReb/status/1061385097201569792,0,"Record Release Show! Wednesday Nov. 21st w/Drop Dead Red, Stars promptly at 9pm! Free! @The Torch Club "
4708,Sacramento,1061386119474905088,It’s a little smoky in NorCal today. @Northern California Tracon https://www.instagram.com/p/BqBES5NgZrA4KtDTkuZi5LPAlNKw-a-BRB2e880/?utm_source=ig_twitter_share&amp;igshid=wccxmlwvb5w4,2018-11-10 22:32:25+00:00,,JoshuaAMurphree,,0,0,https://twitter.com/JoshuaAMurphree/status/1061386119474905088,0,It’s a little smoky in NorCal today. @Northern California Tracon 
4707,Sacramento,1061388023538073600,belgioiosocheese #agedasiago @kerrygoldusa #dubliner @tillamookcheese #mildcheddar #bakedveggiepotatoes #homemadegoodness tonychacheres #creole lawrysseasoning #garlicsalt… https://www.instagram.com/p/BqBFKe6Hqi9/?utm_source=ig_twitter_share&amp;igshid=1qzdfy99nuiw3,2018-11-10 22:39:59+00:00,#agedasiago #dubliner #mildcheddar #bakedveggiepotatoes #homemadegoodness #creole #garlicsalt,kimellabella,@KerrygoldUSA @TillamookCheese,0,0,https://twitter.com/kimellabella/status/1061388023538073600,0,belgioiosocheese #agedasiago @kerrygoldusa #dubliner @tillamookcheese #mildcheddar #bakedveggiepotatoes #homemadegoodness tonychacheres #creole lawrysseasoning #garlicsalt… 
627,"Paradise, CA",1061388909735788544,"My new locker staples at the gym. Car keys on one hook, face mask on the other. #campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty… https://www.instagram.com/trudikrupocki/p/BqBFmpoHHYf/?utm_source=ig_twitter_share&amp;igshid=4pajgx33euvx",2018-11-10 22:43:30+00:00,#campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty,gratefulcake,,1,0,https://twitter.com/gratefulcake/status/1061388909735788544,1,"My new locker staples at the gym. Car keys on one hook, face mask on the other. #campfire #wildfire #airquality #smoke #safetyfirst #life #chico #paradise #buttecounty… "
4706,Sacramento,1061390073520930816,#sacbruins cheering on the #uclabruins at our Game Watch playing Arizona State at #clubhouse56! @Clubhouse 56 https://www.instagram.com/p/BqBGKxWn0Sq/?utm_source=ig_twitter_share&amp;igshid=181p56vkk6bwe,2018-11-10 22:48:07+00:00,#sacbruins #uclabruins #clubhouse56,SacBruins,,0,0,https://twitter.com/SacBruins/status/1061390073520930816,0,#sacbruins cheering on the #uclabruins at our Game Watch playing Arizona State at #clubhouse56! @Clubhouse 56 
4705,Sacramento,1061390127023509504,"This is sad. Yeah, I enjoy Christmas like anyone else but, can we take a pause to be thankful? We went straight from celebrating the devil to thinking about how much stuff we can get.… https://www.instagram.com/p/BqBGMrbH_wR/?utm_source=ig_twitter_share&amp;igshid=1u6z3dpc1xv45",2018-11-10 22:48:20+00:00,,NoahLeeHayes,,0,0,https://twitter.com/NoahLeeHayes/status/1061390127023509504,0,"This is sad. Yeah, I enjoy Christmas like anyone else but, can we take a pause to be thankful? We went straight from celebrating the devil to thinking about how much stuff we can get.… "
4704,Sacramento,1061390143670640641,The air is so smoky is Sacramento from the fires up north. I can't even fathom how bad it is up there. @Arden Fair https://www.instagram.com/p/BqBGMDrA99w/?utm_source=ig_twitter_share&amp;igshid=1cze3ibzm1pg0,2018-11-10 22:48:24+00:00,,BraddenWilliams,,0,0,https://twitter.com/BraddenWilliams/status/1061390143670640641,1,The air is so smoky is Sacramento from the fires up north. I can't even fathom how bad it is up there. @Arden Fair 
624,"Chico, CA",1061390157830590465,#California needs you. We had to deal with another shooting and now the fires. Please #donate or #spreadtheword. #Gofundme:… https://www.instagram.com/p/BqBGMk5HAv7/?utm_source=ig_twitter_share&amp;igshid=148wo67zphlba,2018-11-10 22:48:27+00:00,#California #donate #spreadtheword #Gofundme,artdiaryofgina,,0,0,https://twitter.com/artdiaryofgina/status/1061390157830590465,0,#California needs you. We had to deal with another shooting and now the fires. Please #donate or #spreadtheword. #Gofundme:… 
4703,Sacramento,1061390729371664386,"Sacramento, Sacramento wya? @Sacramento, California https://www.instagram.com/p/BqBGeril6td/?utm_source=ig_twitter_share&amp;igshid=1ozpd4rczfj76",2018-11-10 22:50:44+00:00,,LindseyJenningz,,0,0,https://twitter.com/LindseyJenningz/status/1061390729371664386,0,"Sacramento, Sacramento wya? @Sacramento, California "
623,"Chico, CA",1061391883488976896,"Thanks @travisvanhalen for this, if you want to help DM me, will give info. @Paradise, California https://www.instagram.com/p/BqBG4iJhmTb/?utm_source=ig_twitter_share&amp;igshid=1v2p6xt1hw74b",2018-11-10 22:55:19+00:00,,dboy5446,@travisvanhalen,0,0,https://twitter.com/dboy5446/status/1061391883488976896,0,"Thanks @travisvanhalen for this, if you want to help DM me, will give info. @Paradise, California "
4702,Sacramento,1061392266512752640,"Just posted a photo @Elk Grove, California https://www.instagram.com/p/BqBHLU9H-lI9sxgz_oqq_CgoHmJvFhp0Au-mkA0/?utm_source=ig_twitter_share&amp;igshid=15x5sqm8r7mko",2018-11-10 22:56:50+00:00,,LADYBUG352011,,0,0,https://twitter.com/LADYBUG352011/status/1061392266512752640,0,"Just posted a photo @Elk Grove, California "
4701,Sacramento,1061392451334799361,"I'm at @ChickfilA in Sacramento, CA",2018-11-10 22:57:34+00:00,,MexicanBudha,@ChickfilA,0,0,https://twitter.com/MexicanBudha/status/1061392451334799361,0,"I'm at @ChickfilA in Sacramento, CA"
4700,Sacramento,1061392863018340352,McKenzie . @mickeylovvve #ikonaphoto #portrait #model #female #instamood #instagramers #instagramers #photoshoot #picoftheday #popularpage #photooftheday #fashion #gorgeous #ootdsac… https://www.instagram.com/p/BqBFu-HHYq7/?utm_source=ig_twitter_share&amp;igshid=1g3egztd8wfl1,2018-11-10 22:59:12+00:00,#ikonaphoto #portrait #model #female #instamood #instagramers #instagramers #photoshoot #picoftheday #popularpage #photooftheday #fashion #gorgeous #ootdsac,ikonaphoto,@mickeylovvve,0,0,https://twitter.com/ikonaphoto/status/1061392863018340352,0,McKenzie . @mickeylovvve #ikonaphoto #portrait #model #female #instamood #instagramers #instagramers #photoshoot #picoftheday #popularpage #photooftheday #fashion #gorgeous #ootdsac… 
4699,Sacramento,1061393568315727872,"I'm at UC Davis Lot 5 in Davis, CA https://www.swarmapp.com/c/fBRMwcDgEQa",2018-11-10 23:02:01+00:00,,hondaguy_86,,0,0,https://twitter.com/hondaguy_86/status/1061393568315727872,0,"I'm at UC Davis Lot 5 in Davis, CA "
4698,Sacramento,1061393618919981057,Members visit 6 more bottles :). Have to say very smokey . Praying for those affected by the fires @Miner's Leap Winery https://www.instagram.com/p/BqBHuWsFAXp/?utm_source=ig_twitter_share&amp;igshid=15d86btney9h1,2018-11-10 23:02:13+00:00,,lindaamorino,,0,0,https://twitter.com/lindaamorino/status/1061393618919981057,1,Members visit 6 more bottles :). Have to say very smokey . Praying for those affected by the fires @Miner's Leap Winery 
4697,Sacramento,1061394103550861313,"many thanks to jaykpierce for making this amazing lunch today #lunch #food #husband #love @Eastside, Santa Cruz, California https://www.instagram.com/p/BqBH_2BH92t/?utm_source=ig_twitter_share&amp;igshid=1mqa6p93iv1ag",2018-11-10 23:04:08+00:00,#lunch #food #husband #love,joechaplain,,0,0,https://twitter.com/joechaplain/status/1061394103550861313,0,"many thanks to jaykpierce for making this amazing lunch today #lunch #food #husband #love @Eastside, Santa Cruz, California "
4696,Sacramento,1061394173620903936,同飄老婆係#sacramento #食糖水 #PiuPiu @Honey D Cafe https://www.instagram.com/p/BqBICEnh5lKDhle0m4ngIWudTSXZ6B7xevV9pM0/?utm_source=ig_twitter_share&amp;igshid=rs05xqoomgey,2018-11-10 23:04:25+00:00,,KungFuLucky7,,0,0,https://twitter.com/KungFuLucky7/status/1061394173620903936,0,同飄老婆係#sacramento #食糖水 #PiuPiu @Honey D Cafe 
4695,Sacramento,1061394315451207680,Our Lady Cards got their first taste of the season with some exciting & impressive scrimmages! Great job to the players and coaches & special thanks to all the families who came out to… https://www.instagram.com/p/BqBIGUwFwgJ/?utm_source=ig_twitter_share&amp;igshid=ff21ws91i37i,2018-11-10 23:04:59+00:00,,LCHSLadyCardsBB,,1,0,https://twitter.com/LCHSLadyCardsBB/status/1061394315451207680,0,Our Lady Cards got their first taste of the season with some exciting & impressive scrimmages! Great job to the players and coaches & special thanks to all the families who came out to… 
4694,Sacramento,1061396555628994560,Great for the barbers that got their macs from us.... ..you can also use for pollution.....and now with this smog that we have in sac works… https://www.instagram.com/p/BqBJHKbhFyx8ZvO-0-oazz4m0oJlBtq8Bs_0_g0/?utm_source=ig_twitter_share&amp;igshid=1myfpq301kt5r,2018-11-10 23:13:53+00:00,,sharpeningtech,,0,0,https://twitter.com/sharpeningtech/status/1061396555628994560,0,Great for the barbers that got their macs from us.... ..you can also use for pollution.....and now with this smog that we have in sac works… 
